|dates|ToaAlta_PuertoRico_UnitedStates.AveragePrecipitationTotal.data|ToaAlta_PuertoRico_UnitedStates.AveragePrecipitationTotal.missing|ToaAlta_PuertoRico_UnitedStates.AveragePrecipitation.data|ToaAlta_PuertoRico_UnitedStates.AveragePrecipitation.missing|ToaAlta_PuertoRico_UnitedStates.AverageWindDirection.data|ToaAlta_PuertoRico_UnitedStates.AverageWindDirection.missing|ToaAlta_PuertoRico_UnitedStates.AverageWindSpeed.data|ToaAlta_PuertoRico_UnitedStates.AverageWindSpeed.missing
0|2021-12-03|0.0|0|0.0|0|81.04166666666667|0|7.291666666666667|0
0|2021-12-04|0.0|0|0.0|0|91.94444444444446|0|9.666666666666666|0
0|2021-12-05|0.0|0|0.0|0|118.125|0|10.520833333333334|0
0|2021-12-06|0.0|0|0.0|0|108.75|0|9.395833333333334|0
0|2021-12-07|0.0|0|0.0|0|99.79166666666667|0|11.895833333333334|0
0|2021-12-08|0.0|0|0.0|0|97.29166666666667|0|11.8125|0
0|2021-12-09|0.0|0|0.0|0|95.20833333333333|0|10.604166666666666|0
0|2021-12-10|0.0|0|0.0|0|87.29166666666667|0|15.958333333333334|0
0|2021-12-11|0.0|0|0.0|0|91.66666666666667|0|18.1875|0
0|2021-12-12|0.0|0|0.0|0|93.75|0|13.604166666666666|0
0|2021-12-13|0.0|0|0.0|0|93.54166666666667|0|13.625|0
0|2021-12-14|0.0|0|0.0|0|98.33333333333333|0|14.145833333333334|0
0|2021-12-15|0.0|0|0.0|0|110.0|0|10.979166666666666|0
0|2021-12-16|0.0|0|0.0|0|110.0|0|13.958333333333334|0
0|2021-12-17|0.0|0|0.0|0|111.875|0|15.229166666666666|0
0|2021-12-18|0.0|0|0.0|0|110.83333333333333|0|15.020833333333334|0
0|2021-12-19|0.0|0|0.0|0|97.08333333333333|0|13.1875|0
0|2021-12-20|0.0|0|0.0|0|130.83333333333334|0|8.5|0
0|2021-12-21|0.0|0|0.0|0|106.66666666666667|0|6.895833333333333|0
0|2021-12-22|0.0|0|0.0|0|114.58333333333333|0|8.5625|0
0|2021-12-23|0.0|0|0.0|0|163.33333333333334|0|7.583333333333333|0
0|2021-12-24|0.0|0|0.0|0|108.125|0|6.145833333333333|0
0|2021-12-25|0.0|0|0.0|0|96.04166666666667|0|8.354166666666666|0
0|2021-12-26|0.0|0|0.0|0|90.0|0|7.854166666666667|0
0|2021-12-27|0.0|0|0.0|0|75.20833333333333|0|6.375|0
0|2021-12-28|0.0|0|0.0|0|74.375|0|8.729166666666666|0
0|2021-12-29|0.0|0|0.0|0|82.5|0|12.333333333333334|0
0|2021-12-30|0.0|0|0.0|0|88.75|0|13.979166666666666|0
0|2021-12-31|0.0|0|0.0|0|92.08333333333333|0|13.854166666666666|0
0|2022-01-01|0.0|0|0.0|0|98.95833333333333|0|14.354166666666666|0
0|2022-01-02|0.0|0|0.0|0|97.08333333333333|0|13.020833333333334|0
0|2022-01-03|0.0|0|0.0|0|108.75|0|10.770833333333334|0
0|2022-01-04|0.0|0|0.0|0|120.0|0|8.0|0
0|2022-01-05|0.0|0|0.0|0|118.75|0|10.5625|0
0|2022-01-06|0.0|0|0.0|0|95.20833333333333|0|11.458333333333334|0
0|2022-01-07|0.0|0|0.0|0|97.70833333333333|0|11.5625|0
0|2022-01-08|0.0|0|0.0|0|99.375|0|13.479166666666666|0
0|2022-01-09|0.0|0|0.0|0|94.58333333333333|0|14.6875|0
0|2022-01-10|0.0|0|0.0|0|107.08333333333333|0|11.125|0
0|2022-01-11|0.0|0|0.0|0|81.66666666666667|0|8.125|0
0|2022-01-12|0.0|0|0.0|0|89.16666666666667|0|10.729166666666666|0
0|2022-01-13|0.0|0|0.0|0|146.20833333333334|0|8.9375|0
0|2022-01-14|0.0|0|0.0|0|173.75|0|3.9166666666666665|0
0|2022-01-15|0.0|0|0.0|0|120.3125|0|3.75|0
0|2022-01-16|0.0|0|0.0|0|109.375|0|8.645833333333334|0
0|2022-01-17|0.0|0|0.0|0|151.04166666666666|0|8.25|0
