|dates|Salinas_PuertoRico_UnitedStates.AverageDailyTemperature.data|Salinas_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Salinas_PuertoRico_UnitedStates.AverageDewPoint.data|Salinas_PuertoRico_UnitedStates.AverageDewPoint.missing|Salinas_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Salinas_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Salinas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Salinas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-12|76.0|0|0.0|100|78.0|0|0.0|100
0|2021-02-13|76.0|0|0.0|100|78.0|0|0.0|100
0|2021-02-14|76.0|0|0.0|100|78.0|0|0.0|100
0|2021-02-15|76.0|0|0.0|100|76.5|0|0.0|100
0|2021-02-16|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-02-17|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-02-18|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-02-19|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-02-20|75.5|0|0.0|100|78.0|0|0.0|100
0|2021-02-21|75.0|0|0.0|100|81.0|0|0.0|100
0|2021-02-22|75.5|0|0.0|100|79.0|0|0.0|100
0|2021-02-23|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-24|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-25|75.0|0|0.0|100|77.0|0|0.0|100
0|2021-02-26|75.5|0|0.0|100|76.0|0|0.0|100
0|2021-02-27|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-02-28|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-01|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-02|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-03|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-04|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-05|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-06|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-07|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-08|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-09|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-10|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-11|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-12|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-13|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-14|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-15|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-16|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-17|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-18|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-19|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-20|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-03-21|73.5|0|0.0|100|82.0|0|0.0|100
0|2021-03-22|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-23|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-24|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-25|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-26|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-27|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-28|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-29|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-30|75.0|0|0.0|100|75.0|0|0.0|100
0|2021-03-31|76.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-01|76.0|0|0.0|100|76.0|0|0.0|100
0|2021-04-02|76.5|0|0.0|100|81.5|0|0.0|100
0|2021-04-03|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-04|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-05|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-06|76.0|0|0.0|100|86.0|0|0.0|100
0|2021-04-07|75.5|0|0.0|100|84.0|0|0.0|100
0|2021-04-08|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-09|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-10|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-11|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-12|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-13|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-14|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-15|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-16|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-17|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-18|75.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-19|76.5|0|0.0|100|80.5|0|0.0|100
0|2021-04-20|78.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-21|77.5|0|0.0|100|80.0|0|0.0|100
0|2021-04-22|77.0|0|0.0|100|81.0|0|0.0|100
0|2021-04-23|77.0|0|0.0|100|81.0|0|0.0|100
0|2021-04-24|77.0|0|0.0|100|81.0|0|0.0|100
0|2021-04-25|76.5|0|0.0|100|78.0|0|0.0|100
0|2021-04-26|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-04-27|76.0|0|0.0|100|75.0|0|0.0|100
0|2021-04-28|76.0|0|0.0|100|77.5|0|0.0|100
0|2021-04-29|76.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-30|76.5|0|0.0|100|79.5|0|0.0|100
0|2021-05-01|77.0|0|0.0|100|77.0|0|0.0|100
0|2021-05-02|79.0|0|0.0|100|74.0|0|0.0|100
0|2021-05-03|79.0|0|0.0|100|76.0|0|0.0|100
0|2021-05-04|79.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-05|78.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-06|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-07|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-08|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-09|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-10|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-11|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-12|78.0|0|0.0|100|75.0|0|0.0|100
0|2021-05-13|78.0|0|0.0|100|76.5|0|0.0|100
0|2021-05-14|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-15|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-16|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-17|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-18|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-19|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-20|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-21|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-22|79.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-23|79.5|0|0.0|100|80.0|0|0.0|100
0|2021-05-24|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-25|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-26|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-27|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-28|80.0|0|0.0|100|80.0|0|0.0|100
0|2021-05-29|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-05-30|80.0|0|0.0|100|77.5|0|0.0|100
0|2021-05-31|80.0|0|0.0|100|74.0|0|0.0|100
0|2021-06-01|79.5|0|0.0|100|75.5|0|0.0|100
0|2021-06-02|79.0|0|0.0|100|77.0|0|0.0|100
0|2021-06-03|79.0|0|0.0|100|77.0|0|0.0|100
0|2021-06-04|78.0|0|0.0|100|81.5|0|0.0|100
0|2021-06-05|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-06-06|80.0|0|0.0|100|76.0|0|0.0|100
0|2021-06-07|78.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-08|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-09|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-10|77.0|0|0.0|100|84.0|0|0.0|100
0|2021-06-11|78.5|0|0.0|100|82.5|0|0.0|100
0|2021-06-12|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-13|80.0|0|0.0|100|81.0|0|0.0|100
0|2021-06-14|81.0|0|0.0|100|79.5|0|0.0|100
0|2021-06-15|82.0|0|0.0|100|76.0|0|0.0|100
0|2021-06-16|82.0|0|0.0|100|76.0|0|0.0|100
0|2021-06-17|82.0|0|0.0|100|76.0|0|0.0|100
0|2021-06-18|82.0|0|0.0|100|76.0|0|0.0|100
0|2021-06-19|82.0|0|0.0|100|78.0|0|0.0|100
0|2021-06-20|82.0|0|0.0|100|80.0|0|0.0|100
0|2021-06-21|82.0|0|0.0|100|80.0|0|0.0|100
0|2021-06-22|82.0|0|0.0|100|80.0|0|0.0|100
0|2021-06-23|81.0|0|0.0|100|79.5|0|0.0|100
0|2021-06-24|80.0|0|0.0|100|79.0|0|0.0|100
0|2021-06-25|80.0|0|0.0|100|78.5|0|0.0|100
0|2021-06-26|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-27|79.0|0|0.0|100|79.0|0|0.0|100
0|2021-06-28|79.0|0|0.0|100|79.0|0|0.0|100
0|2021-06-29|80.0|0|0.0|100|78.0|0|0.0|100
0|2021-06-30|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-01|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-02|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-03|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-04|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-05|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-06|82.0|0|0.0|100|81.0|0|0.0|100
0|2021-07-07|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-07-08|83.0|0|0.0|100|74.0|0|0.0|100
0|2021-07-09|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-10|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-11|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-12|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-13|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-14|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-15|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-16|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-17|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-18|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-19|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-20|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-21|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-22|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-23|80.0|0|0.0|100|77.0|0|0.0|100
0|2021-07-24|80.5|0|0.0|100|82.0|0|0.0|100
0|2021-07-25|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-26|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-27|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-28|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-29|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-30|81.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-31|82.0|0|0.0|100|82.5|0|0.0|100
0|2021-08-01|82.0|0|0.0|100|77.0|0|0.0|100
0|2021-08-02|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-03|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-04|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-05|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-06|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-07|78.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-08|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-08-09|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-10|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-11|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-12|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-13|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-14|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-15|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-16|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-17|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-18|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-19|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-20|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-21|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-22|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-23|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-24|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-25|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-26|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-27|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-28|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-29|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-30|82.0|0|0.0|100|79.0|0|0.0|100
0|2021-08-31|81.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-01|81.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-02|81.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-03|81.0|0|0.0|100|80.0|0|0.0|100
0|2021-09-04|81.5|0|0.0|100|79.5|0|0.0|100
0|2021-09-05|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-06|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-07|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-08|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-09|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-10|83.0|0|0.0|100|78.0|0|0.0|100
0|2021-09-11|82.0|0|0.0|100|78.5|0|0.0|100
0|2021-09-12|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-13|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-14|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-15|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-16|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-17|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-18|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-19|81.0|0|0.0|100|79.0|0|0.0|100
0|2021-09-20|81.0|0|0.0|100|82.0|0|0.0|100
0|2021-09-21|81.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-22|81.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-23|81.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-24|81.0|0|0.0|100|85.0|0|0.0|100
0|2021-09-25|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-26|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-27|81.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-28|81.0|0|0.0|100|83.5|0|0.0|100
0|2021-09-29|81.0|0|0.0|100|83.0|0|0.0|100
0|2021-09-30|81.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-01|78.5|0|0.0|100|87.0|0|0.0|100
0|2021-10-02|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-03|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-04|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-05|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-06|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-07|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-08|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-09|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-10|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-11|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-12|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-13|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-14|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-15|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-16|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-17|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-18|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-19|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-20|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-21|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-22|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-23|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-24|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-25|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-26|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-27|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-28|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-29|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-30|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-10-31|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-01|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-02|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-03|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-04|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-05|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-06|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-07|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-08|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-09|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-10|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-11|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-12|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-13|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-14|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-15|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-16|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-17|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-18|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-19|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-20|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-21|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-22|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-23|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-24|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-25|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-26|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-27|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-28|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-29|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-11-30|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-01|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-02|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-03|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-04|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-05|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-06|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-07|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-08|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-09|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-10|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-11|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-12|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-13|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-14|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-15|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-16|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-17|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-18|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-19|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-20|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-21|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-22|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-23|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-24|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-25|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-26|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-27|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-28|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-29|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-30|80.0|0|0.0|100|83.0|0|0.0|100
0|2021-12-31|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-01|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-02|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-03|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-04|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-05|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-06|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-07|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-08|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-09|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-10|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-11|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-12|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-13|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-14|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-15|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-16|80.0|0|0.0|100|83.0|0|0.0|100
0|2022-01-17|80.0|0|0.0|100|83.0|0|0.0|100
